file_path,label,audio_length
'/Users/local/Desktop/audio_classification/animal_sounds/bird/51f4d5b0_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/37fc5d97_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e5d2e09d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ee07dcb9_nohash_0.wav',2,15019
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b59fe16d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3411cf4b_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/18a1aab9_nohash_0.wav',0,13375
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2d3c8dcb_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fa7895de_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/035de8fe_nohash_2.wav',0,15702
'/Users/local/Desktop/audio_classification/animal_sounds/bird/dbb7723a_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/adb45ef2_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b4aa9fef_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/794cdfc5_nohash_0.wav',0,11606
'/Users/local/Desktop/audio_classification/animal_sounds/cat/87728a88_nohash_0.wav',1,15604
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b21f0fa4_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2aec99ec_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/00b01445_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b71ebf79_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/130d9a87_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c103a2d5_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/35c8fa78_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/32a19ecf_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c4cfbe43_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3e3fa7fd_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7e1054e7_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3ec05c3d_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b5552931_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/171b56dc_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1851e33b_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/079d1020_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/28ef2a01_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/8523766b_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c842b5e4_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/90804775_nohash_0.wav',0,7510
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f47d644e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ec545975_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7f17667c_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6205088b_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/61d3e51e_nohash_0.wav',2,10923
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9f7079fe_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1b459024_nohash_0.wav',0,11606
'/Users/local/Desktop/audio_classification/animal_sounds/dog/77655bdf_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/68effe85_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a9b574b3_nohash_0.wav',2,15604
'/Users/local/Desktop/audio_classification/animal_sounds/cat/102192fd_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/48a9f771_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/edc53350_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/3f339c33_nohash_0.wav',1,12632
'/Users/local/Desktop/audio_classification/animal_sounds/bird/92b2bf59_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6094340e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/34263ab3_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b8872c20_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1942abd7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c79159aa_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6a014b29_nohash_0.wav',1,13375
'/Users/local/Desktop/audio_classification/animal_sounds/cat/cc6ee39b_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/30a09789_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/4954abe8_nohash_2.wav',2,8192
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a527cb3c_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4249c833_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/745a8e32_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cc2f1a85_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7e4fa1d8_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1338a799_nohash_3.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/da4ef063_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1c3f4fac_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d926bb17_nohash_0.wav',0,13654
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5ab63b0a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f34e6f44_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e4b02540_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cce17a61_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9e2ce5e3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/75915c90_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c90c0105_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/099d52ad_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/659b7fae_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/dcc012ec_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a591c2ea_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/96d5276f_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ffa76c4a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/656e8bb3_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/24befdb3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/97101ef3_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8a56f36e_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e9a76b2f_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/4c4d2526_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/cc3d1613_nohash_0.wav',1,11606
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b15fc37d_nohash_3.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/324210dd_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ab353673_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/69f609ec_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c79159aa_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e14d3db8_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c661be6e_nohash_1.wav',2,13375
'/Users/local/Desktop/audio_classification/animal_sounds/cat/66041c69_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/5c8af87a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b737ee80_nohash_0.wav',0,12971
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f8ad3941_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0f250098_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/573cdb8a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1d1fe0a0_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/da1d320c_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3a33d3a4_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ced4e2a1_nohash_2.wav',1,11889
'/Users/local/Desktop/audio_classification/animal_sounds/dog/28497c5b_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e652590d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/742d6431_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0ac15fe9_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c120e80e_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ccf418a5_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6cf5459b_nohash_1.wav',1,15702
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b1df80c0_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/af130f12_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/4bb1244f_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c86d4fd4_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6366f61a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6ef76186_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3ab9ba07_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/cc592808_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/479e64cc_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/258f4559_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/652b3da7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/cc2f1a85_nohash_3.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b00c4c53_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/652b3da7_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/ab5b211a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/98582fee_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0b09edd3_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d0ce2418_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/39025b21_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b9db6e42_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ea7ca285_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/44260689_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/409c962a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cc6ee39b_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/bb31b82b_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e0344f60_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/91bed2e0_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7799c9cd_nohash_0.wav',1,15019
'/Users/local/Desktop/audio_classification/animal_sounds/dog/caf1803e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/75b631ff_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6736bc64_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1cc80e39_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a4b21cbc_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b665723d_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a1c63f25_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/1c3f4fac_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f33660af_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ee07dcb9_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c08585c1_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/460f2bad_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fb7c9b3b_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/173ce2be_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c08e5058_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2b3f509b_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/db7c95b0_nohash_1.wav',2,15604
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f6581345_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/80c17118_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6f2c6f7e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e48a80ed_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/924c1a04_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/73f0c1f7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5744b6a7_nohash_0.wav',2,14336
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2cf28b70_nohash_1.wav',0,15702
'/Users/local/Desktop/audio_classification/animal_sounds/bird/18a1aab9_nohash_0.wav',2,13375
'/Users/local/Desktop/audio_classification/animal_sounds/dog/f216055e_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c7124b73_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/00f0204f_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8335f893_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a50a98d2_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ba770f9b_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b16f2d0d_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/789e4ee7_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cb2929ce_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1a673010_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8601f33b_nohash_0.wav',1,8875
'/Users/local/Desktop/audio_classification/animal_sounds/bird/528f9242_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/57376a4c_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/10467b06_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/b93528e3_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/2c6d3924_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/152491bc_nohash_0.wav',0,12632
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c3538de1_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/29fb33da_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/890e4ee2_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7ff4fc72_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b93528e3_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e57abea3_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6078eb0d_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/3e31dffe_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/11860c84_nohash_3.wav',1,13375
'/Users/local/Desktop/audio_classification/animal_sounds/bird/656e8bb3_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e91d173e_nohash_1.wav',0,11889
'/Users/local/Desktop/audio_classification/animal_sounds/dog/db72a474_nohash_1.wav',0,14118
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3e2ba5f7_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ad340ed7_nohash_2.wav',2,14861
'/Users/local/Desktop/audio_classification/animal_sounds/cat/5fadb538_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9e46cfa1_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9db2bfe9_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ea356919_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/00f0204f_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/7e4fa1d8_nohash_2.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f4c77b26_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ac652c60_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/65ec06e5_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b5aacf2c_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e7117d00_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/6f2f57c1_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0474c92a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c013fe4d_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/2aa787cf_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e9287461_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/a9b574b3_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ab76ac76_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9bea2ac7_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/6ceeb9aa_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/e7ea8b76_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/1c45ceb2_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/14587ff0_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/efa16ffd_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c4f875a9_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/2d3c8dcb_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d85270c1_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b3bdded5_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/c53b335a_nohash_0.wav',0,13375
'/Users/local/Desktop/audio_classification/animal_sounds/cat/9385508d_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/51f4d5b0_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/d2eae23d_nohash_0.wav',1,12288
'/Users/local/Desktop/audio_classification/animal_sounds/cat/90804775_nohash_0.wav',1,12971
'/Users/local/Desktop/audio_classification/animal_sounds/dog/6cb6eee7_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c53b335a_nohash_0.wav',1,14118
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c1d39ce8_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/079d1020_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/402e2977_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8c7c9168_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9a8d8d34_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cb802c63_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/0cd323ec_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/72320401_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ff21fb59_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/884ae8e1_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9b6c08ba_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/c120e80e_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/ba676390_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/87eff300_nohash_1.wav',2,12971
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a583c5b0_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/c2bc4489_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/3402e488_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b3bb4dd6_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/cce17a61_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/af130f12_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/234ab0fb_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/9d32f10a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/7910d292_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1a073312_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/65f2531f_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/9712cce0_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/0b77ee66_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/e04d7130_nohash_1.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/0474c92a_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/38c388bc_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/1f653d27_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/f9af823e_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d069e6ff_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/ec545975_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/81a345a3_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b01c8f61_nohash_0.wav',0,15604
'/Users/local/Desktop/audio_classification/animal_sounds/bird/7a5530c9_nohash_0.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d7ca14ef_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/d2eae23d_nohash_1.wav',0,12971
'/Users/local/Desktop/audio_classification/animal_sounds/cat/e9287461_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/a5d485dc_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/14587ff0_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/b16f2d0d_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/fbdc07bb_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/48e8b82a_nohash_0.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/dff327c5_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/34805883_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/8f4c551f_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/529eda42_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/5f1b1051_nohash_2.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/d2eae23d_nohash_1.wav',2,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/a709ddd3_nohash_1.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/dog/87728a88_nohash_0.wav',0,14118
'/Users/local/Desktop/audio_classification/animal_sounds/dog/b0f24c9b_nohash_2.wav',0,16000
'/Users/local/Desktop/audio_classification/animal_sounds/cat/01bb6a2a_nohash_0.wav',1,16000
'/Users/local/Desktop/audio_classification/animal_sounds/bird/fe291fa9_nohash_1.wav',2,16000
