,file_path,label
2644,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c08e5058_nohash_1.wav',1
2645,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/31d68957_nohash_0.wav',1
2646,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/179a61b7_nohash_0.wav',1
2647,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5efb758c_nohash_1.wav',1
2648,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/edd8bfe3_nohash_1.wav',2
2649,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/6e74c582_nohash_0.wav',2
2650,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/42ccb57a_nohash_0.wav',2
2651,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9e46cfa1_nohash_1.wav',2
2652,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/0b09edd3_nohash_0.wav',1
2653,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f44f440f_nohash_2.wav',1
2654,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/72aa7259_nohash_1.wav',1
2655,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/2e30f9a5_nohash_1.wav',0
2656,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1851e33b_nohash_1.wav',0
2657,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9aa5439d_nohash_1.wav',1
2658,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7117fb6d_nohash_2.wav',1
2659,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e5afa9b0_nohash_1.wav',0
2660,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/902258bb_nohash_0.wav',1
2661,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4290ca61_nohash_2.wav',2
2662,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3903b558_nohash_0.wav',1
2663,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/43691f67_nohash_1.wav',2
2664,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b1426003_nohash_0.wav',2
2665,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a4b21cbc_nohash_0.wav',0
2666,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/78102205_nohash_0.wav',2
2667,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e8d562ca_nohash_2.wav',1
2668,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/aff582a1_nohash_0.wav',1
2669,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c1e0e8e3_nohash_0.wav',0
2670,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/45864319_nohash_0.wav',0
2671,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c08585c1_nohash_1.wav',0
2672,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b15fc37d_nohash_0.wav',2
2673,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/981e2a16_nohash_1.wav',1
2674,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e98cb283_nohash_0.wav',0
2675,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/de4f7798_nohash_0.wav',2
2676,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7211390b_nohash_0.wav',0
2677,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cce17a61_nohash_1.wav',2
2678,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/234ab0fb_nohash_1.wav',0
2679,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a3fc7884_nohash_0.wav',1
2680,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/611d2b50_nohash_0.wav',1
2681,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/da15e796_nohash_1.wav',1
2682,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d8c314c0_nohash_1.wav',2
2683,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9385508d_nohash_0.wav',1
2684,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/eb67fcbc_nohash_0.wav',2
2685,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b83c1acf_nohash_0.wav',2
2686,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b15fc37d_nohash_2.wav',0
2687,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1c3f4fac_nohash_0.wav',2
2688,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e8d562ca_nohash_1.wav',1
2689,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3402e488_nohash_0.wav',2
2690,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/772db621_nohash_0.wav',2
2691,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3bc21161_nohash_0.wav',2
2692,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cf87b736_nohash_1.wav',2
2693,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5be23def_nohash_0.wav',1
2694,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7fd25f7c_nohash_0.wav',0
2695,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f4386675_nohash_0.wav',1
2696,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c578beb0_nohash_0.wav',1
2697,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fb7c9b3b_nohash_0.wav',2
2698,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/171b56dc_nohash_0.wav',0
2699,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/1851e33b_nohash_1.wav',1
2700,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/964e8cfd_nohash_0.wav',1
2701,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3e7124ba_nohash_0.wav',2
2702,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3bfd30e6_nohash_0.wav',2
2703,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/095847e4_nohash_0.wav',0
2704,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/31267b59_nohash_0.wav',0
2705,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/16db1582_nohash_3.wav',1
2706,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4bb1244f_nohash_0.wav',2
2707,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4c4d2526_nohash_0.wav',1
2708,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/83957201_nohash_0.wav',1
2709,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5fc3ed24_nohash_1.wav',2
2710,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4f2ab70c_nohash_0.wav',0
2711,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/dc6e9c04_nohash_0.wav',1
2712,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/06076b6b_nohash_0.wav',2
2713,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/bc196f81_nohash_0.wav',0
2714,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2d3c8dcb_nohash_0.wav',2
2715,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b959cd0c_nohash_0.wav',0
2716,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/988e2f9a_nohash_1.wav',2
2717,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e57d35bc_nohash_0.wav',2
2718,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f8f60f59_nohash_0.wav',0
2719,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f9273a21_nohash_0.wav',2
2720,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/83c9e7e6_nohash_1.wav',1
2721,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/340c8b10_nohash_0.wav',1
2722,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f9af823e_nohash_0.wav',0
2723,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/eb67fcbc_nohash_1.wav',1
2724,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/135c6841_nohash_0.wav',1
2725,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c7b4049e_nohash_1.wav',1
2726,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/50f55535_nohash_0.wav',1
2727,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/23abe1c9_nohash_0.wav',0
2728,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2c7c33e8_nohash_0.wav',2
2729,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/85b877b5_nohash_0.wav',2
2730,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8ea22de7_nohash_0.wav',2
2731,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c7124b73_nohash_1.wav',0
2732,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/48bdc11c_nohash_0.wav',1
2733,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/723efc4c_nohash_2.wav',2
2734,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5628d7b7_nohash_1.wav',2
2735,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9f7079fe_nohash_0.wav',0
2736,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3f2b358d_nohash_0.wav',0
2737,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/edd8bfe3_nohash_0.wav',2
2738,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/bf4af1af_nohash_0.wav',2
2739,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8830e17f_nohash_0.wav',1
2740,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/794cdfc5_nohash_1.wav',0
2741,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a60a09cf_nohash_0.wav',2
2742,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/11a022ba_nohash_0.wav',0
2743,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/34881b10_nohash_1.wav',2
2744,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a9abc695_nohash_1.wav',0
2745,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/05d18852_nohash_2.wav',0
2746,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/91223b83_nohash_1.wav',0
2747,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/84bf12ff_nohash_1.wav',0
2748,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/079d1020_nohash_1.wav',0
2749,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4f781a59_nohash_3.wav',2
2750,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6727b579_nohash_0.wav',1
2751,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/3565ca83_nohash_1.wav',2
2752,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/735845ab_nohash_0.wav',2
2753,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9d4bab4f_nohash_1.wav',0
2754,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/826268f8_nohash_0.wav',1
2755,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b3849d6e_nohash_0.wav',1
2756,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/325a0c39_nohash_1.wav',1
2757,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/f292725f_nohash_0.wav',2
2758,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2aec99ec_nohash_0.wav',1
2759,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/28612180_nohash_0.wav',1
2760,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/df1d5024_nohash_0.wav',2
2761,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4f086393_nohash_1.wav',2
2762,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/37bd115d_nohash_0.wav',0
2763,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a40c62f1_nohash_0.wav',2
2764,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ae82c78c_nohash_0.wav',2
2765,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/01bcfc0c_nohash_1.wav',2
2766,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/6414258b_nohash_0.wav',1
2767,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e6db3894_nohash_2.wav',0
2768,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/459345ea_nohash_0.wav',0
2769,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/179a61b7_nohash_0.wav',2
2770,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9e42ae25_nohash_0.wav',0
2771,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7e783e3f_nohash_0.wav',2
2772,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/43f57297_nohash_0.wav',0
2773,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fc94edb0_nohash_0.wav',2
2774,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ceaadb24_nohash_1.wav',2
2775,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c86d4fd4_nohash_0.wav',1
2776,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/33f60c62_nohash_0.wav',0
2777,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/9dc1889e_nohash_0.wav',1
2778,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b5935410_nohash_1.wav',2
2779,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/3efef882_nohash_0.wav',1
2780,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c6ee87a7_nohash_0.wav',0
2781,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/1aed7c6d_nohash_1.wav',0
2782,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/f0ae7203_nohash_1.wav',1
2783,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/122c5aa7_nohash_0.wav',0
2784,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/66aa0f29_nohash_0.wav',1
2785,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d2f4f431_nohash_1.wav',1
2786,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/45864319_nohash_0.wav',2
2787,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/72be9202_nohash_2.wav',0
2788,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e7117d00_nohash_3.wav',0
2789,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/24befdb3_nohash_0.wav',1
2790,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/59c3a7f2_nohash_1.wav',1
2791,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e4200516_nohash_1.wav',1
2792,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/93ec8b84_nohash_0.wav',1
2793,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2da58b32_nohash_0.wav',2
2794,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ecef25ba_nohash_1.wav',1
2795,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/625fd898_nohash_0.wav',0
2796,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c22d3f18_nohash_0.wav',0
2797,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/d069e6ff_nohash_1.wav',2
2798,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/122c5aa7_nohash_0.wav',2
2799,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a7dd45cf_nohash_1.wav',2
2800,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cb5d2c6e_nohash_0.wav',2
2801,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b7016c27_nohash_0.wav',2
2802,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/36050ef3_nohash_0.wav',2
2803,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c0e8f5a1_nohash_0.wav',2
2804,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3402e488_nohash_0.wav',0
2805,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2903efb3_nohash_0.wav',1
2806,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6b81fead_nohash_0.wav',0
2807,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/15574821_nohash_0.wav',0
2808,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/a74f3917_nohash_0.wav',1
2809,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3ed3e49a_nohash_0.wav',0
2810,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3dfd6c23_nohash_1.wav',0
2811,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/e99d36c8_nohash_0.wav',1
2812,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4620dc14_nohash_1.wav',1
2813,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/8ed25ef8_nohash_1.wav',0
2814,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6f9088d7_nohash_0.wav',0
2815,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b26343e9_nohash_0.wav',2
2816,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5b09db89_nohash_0.wav',1
2817,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/43691f67_nohash_4.wav',2
2818,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/422f8cf1_nohash_0.wav',1
2819,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4f2be90f_nohash_0.wav',2
2820,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9aa21fa9_nohash_0.wav',0
2821,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7e556a2c_nohash_0.wav',1
2822,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e2362167_nohash_1.wav',2
2823,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/9d32f10a_nohash_0.wav',0
2824,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f4cae173_nohash_0.wav',0
2825,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/e6515415_nohash_0.wav',2
2826,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/9ce7a419_nohash_0.wav',2
2827,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/324210dd_nohash_0.wav',0
2828,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6c968bd9_nohash_0.wav',0
2829,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5ab63b0a_nohash_0.wav',2
2830,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5b1db3ee_nohash_0.wav',2
2831,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2151b09a_nohash_1.wav',1
2832,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fa446c16_nohash_0.wav',1
2833,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7303215d_nohash_0.wav',2
2834,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7910d292_nohash_1.wav',2
2835,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/28ef2a01_nohash_1.wav',0
2836,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/57b68383_nohash_0.wav',2
2837,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/36050ef3_nohash_0.wav',1
2838,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/b0f24c9b_nohash_2.wav',0
2839,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/dedc7fab_nohash_0.wav',0
2840,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/37e8db82_nohash_0.wav',0
2841,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/837f7378_nohash_0.wav',2
2842,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/cd3331a6_nohash_0.wav',0
2843,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/c24d96eb_nohash_0.wav',0
2844,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f0edc767_nohash_0.wav',0
2845,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/bab36420_nohash_0.wav',0
2846,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ec545975_nohash_2.wav',2
2847,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/88f8a99c_nohash_0.wav',2
2848,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3da7f617_nohash_1.wav',0
2849,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f92e49f3_nohash_0.wav',0
2850,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/fde2dee7_nohash_0.wav',1
2851,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cb8f8307_nohash_0.wav',1
2852,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3ea77ede_nohash_0.wav',0
2853,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d103dd6e_nohash_0.wav',0
2854,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/7b301939_nohash_1.wav',1
2855,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f3957e23_nohash_0.wav',0
2856,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5705a0f9_nohash_0.wav',2
2857,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/a8ee11c7_nohash_0.wav',2
2858,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/5c39594f_nohash_0.wav',1
2859,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/c103a2d5_nohash_1.wav',1
2860,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/5828dfa2_nohash_1.wav',2
2861,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/bb31b82b_nohash_0.wav',2
2862,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/6094340e_nohash_0.wav',0
2863,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/ee4a907f_nohash_1.wav',0
2864,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/4f256313_nohash_1.wav',0
2865,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/83f9c4ab_nohash_0.wav',1
2866,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/3a70ab7f_nohash_0.wav',0
2867,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/72aa7259_nohash_1.wav',0
2868,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/840eab5a_nohash_0.wav',0
2869,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fe291fa9_nohash_0.wav',2
2870,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/f00180d0_nohash_0.wav',0
2871,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c5c60d8d_nohash_1.wav',2
2872,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/7ff4fc72_nohash_0.wav',2
2873,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/de6eb27c_nohash_0.wav',2
2874,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2796ac50_nohash_0.wav',1
2875,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/493392c6_nohash_0.wav',0
2876,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/86f12ac0_nohash_0.wav',0
2877,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/eefd26f3_nohash_3.wav',1
2878,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/c4500713_nohash_1.wav',2
2879,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e2362167_nohash_0.wav',0
2880,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b0bad4a9_nohash_0.wav',1
2881,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/130d9a87_nohash_2.wav',1
2882,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/686d030b_nohash_0.wav',1
2883,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/4cb874bb_nohash_2.wav',2
2884,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/78622c2b_nohash_0.wav',0
2885,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/2dcb6848_nohash_1.wav',2
2886,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/8a56f36e_nohash_1.wav',1
2887,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/fe5c4a7a_nohash_1.wav',2
2888,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/bf5d409d_nohash_0.wav',2
2889,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/78622c2b_nohash_0.wav',1
2890,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/58df33b5_nohash_1.wav',2
2891,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d0858dce_nohash_1.wav',0
2892,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4abb2400_nohash_0.wav',1
2893,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b19f7f5f_nohash_0.wav',1
2894,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/8e05039f_nohash_0.wav',0
2895,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b63fea9e_nohash_0.wav',1
2896,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1ffd513b_nohash_0.wav',2
2897,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/cd85758f_nohash_0.wav',2
2898,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/dcc012ec_nohash_0.wav',2
2899,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/cee22275_nohash_0.wav',1
2900,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/1d919a90_nohash_1.wav',2
2901,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/ad63d93c_nohash_0.wav',2
2902,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/b80d6c5e_nohash_0.wav',1
2903,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/d312f481_nohash_0.wav',0
2904,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/7ab5b8f7_nohash_0.wav',0
2905,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/b1114e4f_nohash_0.wav',2
2906,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/65c73b55_nohash_0.wav',1
2907,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/229978fd_nohash_0.wav',2
2908,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/dc269564_nohash_1.wav',0
2909,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/8ec6dab6_nohash_0.wav',0
2910,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/76b58705_nohash_1.wav',1
2911,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2a89ad5c_nohash_2.wav',1
2912,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/03c96658_nohash_2.wav',0
2913,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/2ad772d6_nohash_0.wav',1
2914,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/4fe01997_nohash_0.wav',1
2915,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/11a022ba_nohash_2.wav',0
2916,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/d90b4138_nohash_0.wav',1
2917,'/Users/local/Desktop/audio_classification-main/animal_sounds/bird/8012c69d_nohash_0.wav',2
2918,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/a583c5b0_nohash_0.wav',0
2919,'/Users/local/Desktop/audio_classification-main/animal_sounds/dog/e7ebf59c_nohash_1.wav',0
2920,'/Users/local/Desktop/audio_classification-main/animal_sounds/cat/ead2934a_nohash_0.wav',1
